root_time,mass_uptake
18.42552577,37285.16933
18.43908891,37288.78651
18.45264209,37292.35448
18.46618531,37295.82402
18.47971861,37299.40429
18.49324201,37303.02147
18.50675552,37306.60174
18.52025918,37310.1451
18.53375299,37313.76228
18.54723699,37317.40406
18.56071119,37320.99664
18.57417562,37324.5523
18.5876303,37328.08336
18.60107524,37331.70054
18.61451047,37335.26851
18.62793601,37338.81187
18.64135188,37342.34292
18.65475811,37345.80016
18.6681547,37349.36813
18.68154169,37352.91149
18.6949191,37356.51637
18.70828693,37360.08433
18.72164523,37363.64
18.734994,37367.24487
18.74833326,37370.73902
18.76166304,37374.17165
18.77498336,37377.56737
18.78829423,37380.96309
18.80159568,37384.3342
18.81488772,37387.79144
18.82817038,37391.27329
18.84144368,37394.77974
18.85470763,37398.29849
18.86796226,37401.89106
18.88120759,37405.53285
18.89444363,37409.0393
18.9076704,37412.55805
18.92088793,37415.99068
18.93409623,37419.39871
18.94729532,37422.79443
18.96048523,37426.16554
18.97366596,37429.62278
18.98683755,37433.11693
19,37436.62338
19.01315334,37440.12983
19.02629759,37443.66088
19.03943276,37447.10582
19.05255888,37450.51384
19.06567596,37453.82344
19.07878403,37457.24377
19.09188309,37460.63949
19.10497317,37464.0229
19.11805429,37467.39402
19.13112647,37470.77743
19.14418972,37474.14855
19.15724406,37477.43354
19.17028951,37480.76774
19.18332609,37484.12655
19.19635382,37487.55918
19.20937271,37490.96721
19.22238279,37494.43675
19.23538406,37497.85707
19.24837655,37501.24049
19.26136028,37504.62391
19.27433527,37507.9335
19.28730152,37511.26771
19.30025907,37514.54039
19.31320792,37517.8623
19.32614809,37521.2088
19.33907961,37524.49379
19.35200248,37527.828
19.36491673,37531.1745
19.37782238,37534.53331
19.39071943,37537.90443
19.40360791,37541.18942
19.41648784,37544.52362
19.42935923,37547.87013
19.4422221,37551.15512
19.45507646,37554.48932
19.46792233,37557.83583
19.48075974,37561.19464
19.49358869,37564.56575
19.5064092,37567.93687
19.5192213,37571.30798
19.53202498,37574.59297
19.54482029,37577.85335
19.55760722,37581.16295
19.57038579,37584.50946
19.58315603,37587.79445
19.59591794,37591.11635
19.60867155,37594.46286
19.62141687,37597.74785
19.63415392,37600.99593
19.6468827,37604.15788
19.65960325,37607.34445
19.67231557,37610.54331
19.68501969,37613.75448
19.6977156,37617.05178
19.71040334,37620.29986
19.72308292,37623.62176
19.73575436,37626.95596
19.74841766,37630.16713
19.76107285,37633.45212
19.77371993,37636.7002
19.78635894,37639.93598
19.79898987,37643.15945
19.81161276,37646.38293
19.8242276,37649.68022
19.83683442,37652.94061
19.84943324,37656.2502
19.86202407,37659.59671
19.87460691,37662.8817
19.8871818,37666.12978
19.89974874,37669.43938
19.91230775,37672.69976
19.92485885,37675.86172
19.93740204,37679.06058
19.94993734,37682.33327
19.96246478,37685.59366
19.97498436,37688.74331
19.98749609,37691.92987
20,37695.14104
20.0124961,37698.35221
20.02498439,37701.48956
20.03746491,37704.66382
20.04993766,37707.93651
20.06240265,37711.18459
20.0748599,37714.42037
20.08730943,37717.64384
20.09975124,37720.94114
20.11218536,37724.20152
20.1246118,37727.4373
20.13703057,37730.66077
20.14944168,37733.95806
20.16184515,37737.21845
20.174241,37740.46653
20.18662924,37743.69
20.19900988,37746.91347
20.21138293,37750.21077
20.22374842,37753.38503
20.23610634,37756.5962
20.24845673,37759.72125
20.26079959,37762.89551
20.27313493,37766.09437
20.28546278,37769.21942
20.29778313,37772.39368
20.31009601,37775.59255
20.32240143,37778.80372
20.33469941,37782.08871
20.34698995,37785.34909
20.35927307,37788.58487
20.37154879,37791.88216
20.38381711,37795.14255
20.39607805,37798.39063
20.40833163,37801.54028
20.42057786,37804.64072
20.43281674,37807.81498
20.4450483,37811.00154
20.45727255,37814.20041
20.46948949,37817.41158
20.48169915,37820.54893
20.49390153,37823.7355
20.50609665,37826.84824
20.51828453,37829.94868
20.53046517,37833.02451
20.54263858,37836.17417
20.55480479,37839.36073
20.5669638,37842.5596
20.57911563,37845.77077
20.59126028,37848.98194
20.60339778,37852.19311
20.61552813,37855.41658
20.62765134,37858.62775
20.63976744,37861.77741
20.65187643,37864.95167
20.66397832,37868.07671
20.67607313,37871.23867
20.68816087,37874.36372
20.70024154,37877.45185
20.71231518,37880.60151
20.72438178,37883.71425
20.73644135,37886.87621
20.74849392,37890.00126
20.76053949,37893.16321
20.77257808,37896.4359
20.78460969,37899.67168
20.79663434,37902.90745
20.80865205,37906.05711
20.82066281,37909.23137
20.83266666,37912.35641
20.84466359,37915.38304
20.85665361,37918.42196
20.86863675,37921.54701
20.88061302,37924.64745
20.89258242,37927.7971
20.90454496,37930.99597
20.91650066,37934.26865
20.92844954,37937.51673
20.94039159,37940.67869
20.95232684,37943.86525
20.96425529,37946.9903
20.97617696,37950.09074
20.98809186,37953.16658
21,37956.15629
21.01190139,37959.19521
21.02379604,37962.23413
21.03568397,37965.29766
21.04756518,37968.43501
21.05943969,37971.53545
21.07130751,37974.61129
21.08316864,37977.68712
21.09502311,37980.76296
21.10687092,37983.75267
21.11871208,37986.70547
21.13054661,37989.70748
21.14237451,37992.82022
21.1541958,37995.90836
21.16601049,37999.07032
21.17781858,38002.24458
21.1896201,38005.45575
21.20141505,38008.58079
21.21320344,38011.68124
21.22498528,38014.76937
21.23676058,38017.75908
21.24852936,38020.79801
21.26029163,38023.76311
21.27204739,38026.77743
21.28379665,38029.74253
21.29553944,38032.75685
21.30727575,38035.80807
21.31900561,38038.8593
21.33072901,38041.91053
21.34244597,38044.90024
21.3541565,38047.92686
21.36586062,38050.96578
21.37755833,38054.01701
21.38924964,38057.08054
21.40093456,38060.07025
21.41261311,38063.09687
21.42428529,38066.13579
21.43595111,38069.1132
21.44761059,38072.13982
21.45926373,38075.10492
21.47091055,38078.19306
21.48255106,38081.19508
21.49418526,38084.234
21.50581317,38087.35905
21.51743479,38090.37336
21.52905014,38093.33847
21.54065923,38096.27896
21.55226206,38099.3548
21.56385865,38102.43063
21.57544901,38105.42034
21.58703314,38108.44696
21.59861107,38111.49819
21.61018278,38114.54942
21.62174831,38117.53913
21.63330765,38120.47962
21.64486082,38123.334
21.65640783,38126.21298
21.66794868,38129.11656
21.67948339,38132.02015
21.69101196,38134.92374
21.70253441,38137.83963
21.71405075,38140.82934
21.72556098,38143.76984
21.73706512,38146.71033
21.74856317,38149.5524
21.76005515,38152.43138
21.77154106,38155.32267
21.78302091,38158.22625
21.79449472,38161.12984
21.80596249,38164.04573
21.81742423,38167.02314
21.82887995,38169.90212
21.84032967,38172.7934
21.85177338,38175.69699
21.86321111,38178.60058
21.87464285,38181.51647
21.88606863,38184.34623
21.89748844,38187.29903
21.9089023,38190.22723
21.92031022,38193.0693
21.9317122,38195.87446
21.94310826,38198.72883
21.9544984,38201.60781
21.96588264,38204.43758
21.97726098,38207.21813
21.98863343,38210.14633
22,38213.07452
22.0113607,38215.90429
22.02271555,38218.70945
22.03406454,38221.56382
22.04540769,38224.4428
22.056745,38227.18644
22.06807649,38230.01621
22.07940217,38232.88289
22.09072203,38235.77417
22.10203611,38238.53012
22.11334439,38241.27376
22.12464689,38244.11583
22.13594362,38246.90869
22.14723459,38249.67694
22.15851981,38252.44519
22.16979928,38255.28726
22.18107301,38258.0063
22.19234102,38260.74994
22.20360331,38263.50589
22.21485989,38266.24953
22.22611077,38269.00548
22.23735596,38271.77373
22.24859546,38274.60349
22.25982929,38277.39635
22.27105745,38280.17691
22.28227996,38282.94516
22.29349681,38285.71341
22.30470802,38288.46935
22.3159136,38291.2253
22.32711356,38293.98125
22.3383079,38296.7495
22.34949664,38299.50544
22.36067977,38302.26139
22.37185732,38305.01734
22.38302929,38307.77328
22.39419568,38310.54154
